lon,lat,checkin_num
114.373992,30.692209,2
114.373977,30.692197,1
114.393646,30.663921,7
114.4355,30.65454,1
114.37617,30.6903,1
114.3577,30.69205,1
114.40627,30.64652,1
114.36534,30.67998,1
114.37316,30.69263,2
114.368584,30.684995,6
114.39582,30.674633,5
114.380407,30.682804,7
114.363006,30.672149,1
114.421234,30.700036,2
114.41213,30.69328,1
114.37406,30.67696,1
114.41573,30.69464,3
114.4315109,30.65587425,3
114.41596,30.64607,1
114.427671,30.701955,1
114.374015,30.693157,47
114.432174,30.656084,2
114.17474,30.49427,307
114.186126,30.465158,42
114.1753592,30.47455322,24
114.16257,30.48565,18
114.20756,30.46388,49
114.16215,30.49172,42
114.17252,30.47505,21
114.18587,30.48871,12
114.270538,30.447971,10
114.184883,30.462633,27
114.175,30.46355,15
114.19383,30.47963,37
114.2712,30.4459,35
114.26997,30.45023,18
114.26582,30.4437,35
114.20162,30.46012,25
114.18542,30.48793,19
114.17088,30.49218,40
114.16709,30.48163,17
114.26715,30.44692,8
114.26986,30.46148,34
114.2614127,30.44062568,15
114.266224,30.451855,11
114.15626,30.49025,10
114.1613,30.48741,20
114.16056,30.48982,22
114.16053,30.48978,7
114.18648,30.48636,8
114.16102,30.48454,10
114.26895,30.44759,14
114.26407,30.44116,13
114.27166,30.45882,11
114.18631,30.45198,16
114.24193,30.44795,8
114.26344,30.43784,44
114.19179,30.48735,113
114.260813,30.43795058,72
114.2636,30.42942,48
114.1688,30.49361,29
114.17348,30.49208,31
114.20104,30.43335,54
114.2700894,30.45230917,63
114.27035,30.44223,54
114.27237,30.45821,47
114.15736,30.48706,33
114.16055,30.48936,53
114.25684,30.4374,25
114.15893,30.48453,93
114.27168,30.44613,42
114.26265,30.4404,22
114.17652,30.4654,40
114.18737,30.4902,27
114.26895,30.44759,58
114.272674,30.446825,46
114.17612,30.49439,75
114.2637,30.43957,28
114.25769,30.4609,38
114.264427,30.432191,19
114.16737,30.4927,17
114.26495,30.45232,33
114.17352,30.47502,26
114.26727,30.44067,17827
114.2680582,30.45195757,15674
114.271739,30.448627,1517
114.27274,30.45927,1315
114.265451,30.428564,7318
114.191679,30.459352,1403
114.271321,30.458993,1735
114.17751,30.47416,1712
114.2709744,30.45255119,1837
114.2646,30.44057,1271
114.15794,30.48663,1227
114.169367,30.491307,1393
114.2658011,30.45380041,517
114.2608261,30.43925285,1043
114.27237,30.45821,1932
114.17349,30.4919,492
114.266176,30.45694,281
114.1666132,30.47437572,371
114.26173,30.44348,1085
114.26897,30.44853,202
114.27281,30.4567,180
114.2724735,30.45694083,359
114.20098,30.45997,448
114.26506,30.46426,168
114.15928,30.4884,158
114.26559,30.42903,360
114.217,30.47387,156
114.18171,30.46541,238
114.159,30.4669,175
114.19139,30.47884,75
114.15994,30.47806,162
114.157473,30.485974,238
114.18773,30.4627,57
114.25769,30.43671,118
114.26408,30.44124,62
114.26413,30.43865,97
114.18504,30.49459,15
114.261652,30.446587,94
114.2675934,30.4430755,11
114.270561,30.447986,7
114.265739,30.441812,13
114.2019805,30.46316732,24
114.15803,30.47587,22
114.16049,30.48974,15
114.19139,30.45956,10
114.19956,30.4597,21
114.20046,30.47481,16
114.18146,30.47,65
114.16011,30.47994,26
114.18148,30.46454,67
114.1604,30.47196,16
114.263031,30.431535,8
114.16381,30.4821,7
114.16172,30.48527,7
114.161,30.49039,21
114.18227,30.47479,5
114.19244,30.46173,10
114.18456,30.47193,8
114.20063,30.46121,9
114.26789,30.44981,9
114.26895,30.44853,6
114.26323,30.43991,11
114.26456,30.44279,29
114.17382,30.46953,10
114.19001,30.46153,12
114.17748,30.4657,5
114.16323,30.47495,8
114.15599,30.48341,9
114.268287,30.455816,25
114.271446,30.455865,9
114.1604035,30.48771729,62
114.2209218,30.47832194,3
114.18321,30.49073,5
114.18244,30.47526,2
114.1575,30.48693,1
114.15641,30.4685,2
114.17002,30.48102,36
114.17559,30.46735,1
114.20003,30.46088,6
114.20004,30.46089,2
114.2608,30.42939,5
114.26657,30.44838,3
114.26987,30.45023,8
114.26969,30.44967,6
114.26366,30.43695,7
114.2694,30.45887,4
114.26939,30.45882,5
114.26899,30.45735,2
114.26691,30.45313,1
114.26676,30.45286,1
114.17792,30.46588,3
114.18102,30.49332,3
114.17345,30.49405,41
114.1724,30.48241,22
114.26076,30.43764,6
114.16106,30.47947,3
114.258919,30.434279,5
114.18227,30.482771,1
114.25559,30.441104,11
114.259482,30.437436,128
114.1755,30.4746,11
114.18556,30.46271,17
114.1639,30.48478,35
114.16216,30.49171,9
114.20055,30.46357,4
114.17022,30.47985,9
114.18324,30.46414,13
114.19786,30.47564,7
114.19231,30.47776,64
114.2712,30.44589,8
114.26986,30.44221,36
114.26844,30.45578,3
114.19074,30.46057,23
114.18956,30.46079,10
114.17464,30.47615,10
114.15794,30.48663,13
114.18236,30.47392,5
114.26108,30.43872,27
114.20258,30.46021,40
114.16802,30.47602,13
114.18102,30.49332,54
114.183,30.48974,75
114.2692208,30.45539885,2
114.2656011,30.45781708,2
114.158796,30.487605,8
114.254602,30.429388,24
114.260505,30.438411,22
114.263091,30.433356,429
114.2671479,30.45356988,3
114.2662744,30.45196886,3
114.2371267,30.45307556,16
114.1990053,30.4643533,48
114.18884,30.47139,3
114.260376,30.43404191,19
114.26185,30.42829,1
114.26789,30.4498,4
114.26968,30.44967,3
114.26704,30.44751,2
114.26365,30.43694,5
114.27144,30.44228,5
114.26903,30.44192,10
114.26483,30.4439,3
114.26416,30.44255,1
114.26244,30.46488,1
114.26251,30.46492,4
114.25926,30.46216,2
114.26283,30.46306,1
114.2686,30.45618,2
114.26738,30.45393,1
114.2673,30.45375,3
114.26671,30.45373,1
114.26694,30.45317,1
114.26679,30.4529,1
114.26666,30.45268,4
114.26627,30.45193,3
114.2649,30.44961,2
114.26246,30.44524,2
114.26097,30.44145,1
114.26074,30.43984,2
114.26069,30.43956,2
114.26065,30.43876,1
114.17383,30.46953,1
114.19061,30.4614,1
114.1562,30.49024,1
114.16014,30.48345,1
114.17714,30.46603,4
114.16695,30.4837,19
114.17728,30.46642,1
114.16003,30.48001,10
114.1841,30.49019,2
114.15842,30.48104,7
114.16135,30.49202,4
114.26104,30.4288,1
114.21563,30.44423,5
114.17403,30.4945,1
114.16173,30.49181,1
114.1763,30.4837,3
114.1611,30.47959,1
114.16155,30.49088,9
114.17428,30.49429,7
114.16134,30.47926,1
114.26865,30.45674,1
114.19038,30.46022,1
114.26999,30.45849,1
114.27331,30.45702,1
114.27079,30.4383,1
114.27078,30.4452,1
114.27441,30.4531,1
114.19682,30.47449,1
114.17525,30.49444,1
114.26894,30.42918,1
114.26961,30.44189,1
114.26903,30.45902,1
114.27245,30.44331,1
114.26298,30.43162,1
114.27116,30.4552,1
114.27083,30.45495,1
114.27162,30.45771,1
114.26551,30.448426,31
114.265286,30.444635,1
114.2568803,30.4427111,5
114.203711,30.460353,1
114.2699613,30.4621316,8
114.265098,30.43295,15
114.18,30.48,6
114.190704,30.461481,1
114.166296,30.493133,7
114.2681321,30.4553323,2
114.2682842,30.45561198,4
114.2607967,30.43816352,3
114.2678697,30.45488661,50
114.188519,30.488356,2
114.1584,30.47717,1
114.16143,30.48002,1
114.16145,30.48352,1
114.16576,30.484,1
114.15991,30.48711,2
114.16992,30.47859,3
114.18714,30.45622,1
114.15643,30.48622,2
114.1601,30.49018,1
114.15628,30.49024,1
114.16794,30.47631,2
114.16127,30.4792,1
114.20069,30.46037,3
114.20154,30.46073,1
114.19581,30.47439,6
114.19634,30.47459,3
114.15692,30.4706,26
114.27016,30.45704,1
114.27079,30.45415,1
114.2627,30.4336,1
114.17539,30.47167,1
114.26341,30.43971,2
114.21141,30.46831,1
114.27121,30.45534,4
114.26731,30.44188,2
114.27174,30.45468,1
114.27001,30.45521,1
114.19034,30.48586,1
114.26725,30.43845,2
114.27188,30.44334,1
114.17826,30.48722,1
114.27025,30.45364,5
114.18526,30.48724,1
114.26933,30.45511,1
114.27246,30.45708,2
114.26711,30.43065,1
114.27257,30.45542,2
114.27803,30.45074,2
114.26036,30.43165,1
114.26836,30.45795,1
114.1673,30.48907,1
114.26339,30.43214,1
114.26776,30.44705,1
114.27137,30.45662,2
114.18047,30.46354,1
114.27026,30.43268,1
114.18183,30.47792,1
114.27206,30.44296,2
114.26068,30.43795,1
114.26802,30.44527,1
114.27504,30.45612,1
114.27422,30.44875,1
114.26604,30.43813,1
114.15985,30.4779,1
114.27147,30.45575,1
114.26042,30.43915,1
114.2496,30.42972,1
114.17307,30.46381,1
114.26749,30.44327,1
114.27226,30.4537,1
114.26397,30.43202,1
114.17135,30.47476,1
114.26394,30.43688,1
114.26449,30.43793,1
114.17098,30.47437,1
114.2673,30.45248,1
114.270004,30.456266,35
114.264488,30.435667,13
114.271446,30.44391,12
114.268859,30.442726,24
114.271331,30.443733,30
114.26111,30.43969,1
114.2636,30.43553,12
114.26823,30.42986,1
114.26057,30.43587,3
114.2662,30.4323,1
114.27113,30.45356,1
114.27112,30.45361,1
114.26868,30.45734,2
114.263999,30.446899,6
114.267288,30.429393,5
114.209915,30.473337,8
114.268,30.42887,30
114.267982,30.433643,28
114.25829,30.42965,3
114.16174,30.47958,1
114.15743,30.47965,1
114.26956,30.4582,2
114.27187,30.45793,2
114.26828,30.43054,1
114.26967,30.43423,2
114.17506,30.46577,1
114.27257,30.45412,1
114.27209,30.44301,1
114.27585,30.44149,1
114.2741,30.45798,2
114.26094,30.43807,1
114.26791,30.44179,1
114.27187,30.45348,1
114.26474,30.43738,1
114.26081,30.43828,1
114.17741,30.45546,1
114.272171,30.443595,6
114.264122,30.435783,7
114.270568,30.457124,13
114.273468,30.457193,9
114.267333,30.449588,7
114.265419,30.440473,6
114.1635749,30.4912848,2
114.266617,30.449829,6
114.256598,30.445905,1
114.265357,30.436744,33
114.264862,30.435735,19
114.177211,30.48331164,1
114.18828,30.45625,1
114.25806,30.43138,1
114.17682,30.49246,3
114.26933,30.45632,1
114.278228,30.440586,1
114.270446,30.453878,1
114.268531,30.453796,11
114.263809,30.429117,1
114.277862,30.441713,14
114.261001,30.432193,81
114.17679,30.48045,2
114.27376,30.4433,2
114.16901,30.49237,1
114.2584,30.43096,2
114.16204,30.4787,1
114.19173,30.47512,2
114.19438,30.4735,1
114.16327,30.47896,1
114.26895,30.43053,1
114.26892,30.4305,1
114.26765,30.4323,1
114.1631,30.47833,1
114.26448,30.43658,4
114.2717562,30.460602,2
114.262168,30.439384,7
114.26213,30.444225,7
114.251289,30.430322,1
114.175,30.4939,1
114.188,30.4625,2
114.17678,30.49055,1
114.2750593,30.4411128,1
114.192238,30.460808,1
114.187217,30.46103,2
114.266983,30.430379,39
114.260602,30.42873,35
114.200653,30.452991,17
114.2697296,30.46184647,1
114.191134,30.478311,1
114.259857,30.443908,37
114.15872,30.48076,1
114.264,30.43571,1
114.258599,30.439499,6
114.15653,30.48483,6
114.26885,30.45799,4
114.15782,30.47751,1
114.17779,30.48638,3
114.18232,30.49094,1
114.18276,30.49464,1
114.27203,30.4535,1
114.15953,30.48979,1
114.15747,30.48597,4
114.26709,30.42931,1
114.2712,30.4459,3
114.22606,30.48511,1
114.17824,30.49052,1
114.16325,30.49128,1
114.18419,30.49234,1
114.17727,30.46586,2
114.17258,30.49269,1
114.16402,30.48472,4
114.194,30.4869,1
114.3582611,30.47124672,792
114.3068533,30.47935584,1069
114.3582611,30.47124672,800
114.3130371,30.48018218,824
114.3654624,30.4734669,1270
114.3261703,30.48141927,584
114.31063,30.47541,624
114.284801,30.482679,628
114.33899,30.48369,248
114.305706,30.480298,460
114.3910751,30.45461101,1407
114.33898,30.48712,1475
114.30419,30.47486,506
114.38191,30.4744,308
114.312149,30.47739029,419
114.3359182,30.48103115,463
114.38597,30.44853,777
114.3822221,30.4694796,1459
114.3230736,30.43168205,130
114.28157,30.48846,1359
114.3445633,30.48004337,534
114.31266,30.46752,88
114.3469162,30.47647095,64
114.3533,30.47382,65
114.30602,30.48415,100
114.38459,30.47049,418
114.2724,30.48014,161
114.3451004,30.4778347,32
114.39557,30.45853,94
114.4049102,30.44937661,130
114.39464,30.44585,23
114.2832985,30.48284586,72
114.31079,30.48653,24
114.309825,30.475047,18
114.3131728,30.4884,130
114.27106,30.47319,34
114.34275,30.48011,172
114.409054,30.431837,556
114.327415,30.491125,406
114.38686,30.45985,14
114.31304,30.48698,23
114.30673,30.48867,32
114.3092147,30.4754145,37
114.38544,30.43908,287
114.31281,30.49398,125
114.384439,30.471291,58
114.3613,30.4762,174
114.32092,30.48194,238
114.35793,30.47609,87
114.30814,30.45609,63
114.343322,30.491134,67
114.3625765,30.47382188,75
114.3190748,30.44200981,94
114.39266,30.43663,91
114.37042,30.48148,87
114.3849194,30.46913097,78
114.3037588,30.47670059,93
114.31242,30.44762,100
114.33899,30.48369,28
114.310494,30.471728,193
114.37976,30.47033,60
114.4056909,30.43420926,62
114.357103,30.471687,137
114.3048313,30.48320645,121
114.37557,30.45066,85
114.40583,30.43249,80
114.3424756,30.45755167,56
114.3890857,30.44048967,243
114.353648,30.480272,37
114.31311,30.48068,24912
114.3571,30.47168,17242
114.31067,30.48853,12359
114.27356,30.4593,14949
114.283921,30.48643356,11665
114.31089,30.442341,8859
114.381256,30.472531,8563
114.3088689,30.47748027,2880
114.3257131,30.47270799,4067
114.39175,30.46607,3688
114.3072956,30.47913985,2613
114.3248139,30.47618578,5555
114.3095248,30.44305417,3638
114.307466,30.481983,1532
114.31038,30.4718,2662
114.27371,30.45882,1033
114.40491,30.44954,527
114.30825,30.488,2088
114.39871,30.45045,836
114.3501,30.47598,405
114.34443,30.46155,2789
114.2974917,30.48833407,227
114.3570938,30.47168159,369
114.306733,30.48867,497
114.3164677,30.4416147,325
114.3644944,30.46989091,1028
114.33872,30.48468,379
114.311968,30.485712,330
114.3749,30.46544,399
114.37842,30.44005,313
114.36988,30.46055,392
114.3605506,30.46990959,321
114.33905,30.49142,352
114.31005,30.47755,160
114.3434325,30.48758147,525
114.33936,30.48576,265
114.351832,30.473621,1340
114.3122831,30.48365526,202
114.3872833,30.44138527,213
114.3131944,30.48067498,137
114.34003,30.47906,102
114.3717891,30.46971849,193
114.3455582,30.48090172,82
114.3393326,30.47673035,51
114.35832,30.4712,22
114.31339,30.46781,156
114.27326,30.46053,28
114.3581481,30.48433183,19
114.31349,30.46767,21
114.35832,30.4712,28
114.3962,30.44938,49
114.32084,30.48194,46
114.35902,30.47231358,36
114.358253,30.457094,36
114.3226902,30.48179443,68
114.400472,30.44224799,163
114.3313756,30.48153347,59
114.400057,30.45378689,24
114.384592,30.470491,35
114.39348,30.43505,66
114.37912,30.46638,109
114.309944,30.477861,634
114.350173,30.435512,20
114.4001587,30.45755046,23
114.3090641,30.48683745,11
114.28379,30.48688,27
114.38172,30.43511,36
114.324913,30.488573,46
114.321044,30.433435,56
114.307952,30.486623,20
114.347564,30.471933,21
114.285965,30.479746,431
114.3100091,30.47563906,13
114.37591,30.45183,16
114.275993,30.461509,36
114.365859,30.471979,17
114.307022,30.479433,11
114.3768254,30.4731021,14
114.3078461,30.47990562,43
114.31098,30.48474,68
114.31034,30.47494,8
114.35831,30.4712,23
114.31459,30.49423,21
114.3124,30.48055,15
114.339,30.48311,163
114.3822024,30.46468397,41
114.315597,30.477483,1762
114.387374,30.463175,130
114.3835058,30.47285977,22
114.30869,30.48049,24
114.34602,30.45678,25
114.39237,30.4558,16
114.372001,30.452964,13
114.360412,30.476675,198
114.313636,30.49193,5
114.314254,30.477073,8
114.3885292,30.46530932,4
114.324005,30.492687,6
114.3404764,30.49261502,24
114.3134035,30.48348988,16
114.3917542,30.46607018,7
114.32778,30.48581,15
114.35025,30.47564,6
114.35831,30.47119,6
114.31092,30.44503,9
114.31404,30.47034,8
114.27561,30.4846,52
114.27445,30.48331,2
114.35317,30.48022,53
114.27587,30.48063,2
114.377,30.437022,7
114.37995,30.451152,61
114.303338,30.4885763,18
114.3852527,30.4719658,4
114.3143669,30.4429955,13
114.314109,30.454544,131
114.393725,30.46328556,100
114.38224,30.43707,20
114.308387,30.481122,45
114.281158,30.455333,9
114.34938,30.433492,22
114.363677,30.472208,24
114.310691,30.47804,13
114.312103,30.491203,18
114.306562,30.479219,8
114.4088828,30.4436139,8
114.3415034,30.48030599,12
114.311267,30.444878,15
114.357097,30.471682,20
114.36323,30.47648,7
114.36436,30.47133,18
114.36354,30.46803,12
114.35034,30.47437,7
114.34864,30.47637,12
114.39406,30.45853,15
114.34968,30.47598,36
114.279,30.48461,40
114.38562,30.43994,24
114.37918,30.46633,58
114.33901,30.48042,21
114.38513,30.46545,43
114.27571,30.45917,23
114.38426,30.46751,18
114.386787,30.463241,17
114.2575373,30.4757424,10
114.352478,30.465246,40
114.281684,30.452688,9
114.38433,30.469381,10
114.3373507,30.471622,8
114.316123,30.494289,6
114.358549,30.468265,8
114.310677,30.488539,6
114.3424094,30.48033028,12
114.31137,30.48356,20
114.30858,30.48285,40
114.33589,30.48013,10
114.31099,30.4451,18
114.36489,30.46003,7
114.33873,30.48383,10
114.33848,30.47961,69
114.38137,30.43344,6
114.39816,30.458,9
114.38059,30.43623,17
114.31327,30.4919,19
114.28044,30.4894,8
114.26904,30.47235,5
114.31253,30.48741,4
114.3836,30.44056,13
114.3125,30.48876,74
114.34407,30.478031,13
114.390899,30.431047,34
114.3319801,30.48496019,40
114.31387,30.46822,40
114.30822,30.43652,46
114.356209,30.4766794,17
114.364501,30.474649,10
114.306289,30.47944,11
114.306556,30.482191,16
114.308357,30.47808,108
114.355583,30.475896,32
114.3523853,30.4619442,46
114.3953168,30.44687934,15
114.33899,30.48367,7
114.402857,30.45358,6
114.3644308,30.47240826,18
114.32915,30.48816,22
114.33872,30.48293,11
114.38187,30.47444,89
114.38819,30.44791,41
114.38801,30.45409,9
114.33214,30.48129,12
114.40044,30.44286,28
114.31264,30.45249,17
114.35905,30.47342,28
114.29682,30.47679,15
114.408035,30.431934,5
114.360961,30.469709,361
114.275863,30.460956,17
114.364242,30.470924,131
114.307327,30.485395,26
114.281264,30.466241,16
114.343902,30.43588,6
114.3426362,30.482892,4
114.3539948,30.4760581,23
114.354961,30.461406,9
114.288162,30.476039,6
114.343582,30.487791,1
114.309837,30.478376,23
114.3861,30.471313,8
114.331474,30.459867,23
114.336776,30.483928,13
114.361106,30.474552,10
114.357658,30.47179,13
114.313499,30.47558,8
114.379142,30.472299,14
114.350158,30.435497,3
114.339,30.47,1
114.285,30.4859,1
114.364639,30.473094,59
114.388389,30.456287,19
114.3373253,30.48571203,78
114.3460065,30.48547916,4
114.2821455,30.49051711,9
114.38597,30.44853,8
114.339738,30.487697,13
114.3387598,30.48366075,8
114.3124531,30.48957601,19
114.345853,30.479991,4
114.400421,30.45741,2
114.3798564,30.47173313,5
114.307703,30.475307,21
114.3520078,30.4619816,16
114.312988,30.47418,12
114.404006,30.451942,15
114.3305648,30.4931956,3
114.356552,30.475788,9
114.38504,30.470825,6
114.276069,30.461307,11
114.342681,30.491983,11
114.364761,30.475595,28
114.360679,30.457336,11
114.294006,30.45512,6
114.345611,30.438251,7
114.30738,30.49286,13
114.382354,30.470899,6
114.339802,30.489126,6
114.304361,30.481108,45
114.2827998,30.48996446,7
114.3434852,30.48784858,3
114.3133214,30.46787326,6
114.33899,30.48369,3
114.27706,30.48168,4
114.3514,30.47339,18
114.34407,30.47508,34
114.31037,30.47179,8
114.30908,30.4827,4
114.3623,30.46874,4
114.30982,30.47504,10
114.31028,30.44437,3
114.30792,30.47504,2
114.40251,30.44817,9
114.40126,30.45542,23
114.39465,30.44779,34
114.31339,30.46781,5
114.27117,30.48025,4
114.32756,30.48744,18
114.279769,30.483776,14
114.3084295,30.4837529,55
114.3032989,30.486445,3
114.33876,30.47793,23
114.38632,30.46941,11
114.307769,30.49004,10
114.3966936,30.4599791,5
114.334174,30.482725,14
114.362991,30.468719,11
114.310379,30.477158,38
114.3932291,30.45227207,19
114.31101,30.48499,2
114.31056,30.48508,2
114.30809,30.48003,3
114.35021,30.47553,3
114.35007,30.47514,2
114.3498,30.47429,4
114.35013,30.47386,1
114.30953,30.4749,4
114.3103,30.47515,2
114.31228,30.48845,2
114.35074,30.47551,17
114.31381,30.46849,3
114.30929,30.44324,6
114.30757,30.47503,1
114.32573,30.48949,1
114.31275,30.46789,19
114.31258,30.4677,2
114.27864,30.48473,2
114.3759,30.46101,25
114.36487,30.45962,7
114.39942,30.45756,1
114.40492,30.44954,6
114.38687,30.44174,6
114.39406,30.45854,2
114.26946,30.47002,2
114.27734,30.48251,2
114.27494,30.48533,1
114.27275,30.47976,2
114.33416,30.48137,2
114.31018,30.46469,1
114.38198,30.43655,1
114.345,30.4773,1
114.34044,30.49254,3
114.30879,30.44252,5
114.3139425,30.4344898,11
114.378555,30.473434,1
114.286304,30.488308,7
114.314384,30.493507,33
114.4011178,30.4430979,2
114.380439,30.473644,5
114.349863,30.478242,1
114.3037824,30.49127137,67
114.276939,30.467933,10
114.301132,30.480808,11
114.275756,30.461494,7
114.335716,30.474889,21
114.3094851,30.4840982,5
114.373145,30.476827,2
114.303276,30.48851,5
114.309226,30.478441,3
114.368606,30.470863,24
114.31945,30.472314,8
114.307258,30.480768,7
114.34394,30.458744,7
114.347862,30.474472,11
114.366699,30.475555,3
114.332542,30.482822,13
114.34375,30.481422,2
114.382293,30.473142,6
114.359832,30.457427,39
114.323646,30.495162,1
114.362731,30.470264,8
114.36,30.4698,3
114.280712,30.475507,6
114.341,30.4821,4
114.36,30.475,3
114.352,30.4787,28
114.387216,30.464348,3
114.31929,30.429941,84
114.374008,30.465696,4
114.345489,30.490027,2
114.380477,30.439111,2
114.3038963,30.479661,1
114.359479,30.474938,3
114.357478,30.471942,1
114.356598,30.46442,1
114.326323,30.486543,15
114.299614,30.48894501,3
114.346875,30.4876627,9
114.391046,30.458233,1
